John Alan Robinson	books/el/RV01/RobinsonV01
Andrei Voronkov	books/el/RV01/RobinsonV01
Arild Waaler	books/el/RV01/Waaler01
Christoph Weidenbach	books/el/RV01/Weidenbach01
Antonio Albano	books/el/alba85/AlbanoAL85
Valeria De Antonellis	books/el/alba85/AlbanoAL85
Antonio Di Leva	books/el/alba85/AlbanoAL85
Antonio Albano	books/el/alba85/AlbanoO85
Renzo Orsini	books/el/alba85/AlbanoO85
Valeria De Antonellis	books/el/alba85/AntonellisZ85
Bruna Zonta	books/el/alba85/AntonellisZ85
Carlo Batini	books/el/alba85/BatiniNTT85
Enrico Nardelli	books/el/alba85/BatiniNTT85
Maurizio Talamo	books/el/alba85/BatiniNTT85
Roberto Tamassia	books/el/alba85/BatiniNTT85
M. N. Bert	books/el/alba85/BertCDLGIM85
Gianfranco Ciardo	books/el/alba85/BertCDLGIM85
G. Barbara Demo	books/el/alba85/BertCDLGIM85
Antonio Di Leva	books/el/alba85/BertCDLGIM85
Piercarlo Giolito	books/el/alba85/BertCDLGIM85
C. Iacobelli	books/el/alba85/BertCDLGIM85
V. Marrone	books/el/alba85/BertCDLGIM85
Maurizio Capaccioli	books/el/alba85/CapaccioliO85
M. Eugenia Occhiuto	books/el/alba85/CapaccioliO85
Stefano Ceri	books/el/alba85/CeriP85
Barbara Pernici	books/el/alba85/CeriP85
G. Barbara Demo	books/el/alba85/DemoLG85
Antonio Di Leva	books/el/alba85/DemoLG85
Piercarlo Giolito	books/el/alba85/DemoLG85
Dario Maio	books/el/alba85/MaioSS85
Claudio Sartori	books/el/alba85/MaioSS85
Maria Rita Scalas	books/el/alba85/MaioSS85
Shamkant B. Navathe	books/el/alba85/Navathe85
Salvatore Orlando	books/el/alba85/OrlandoRSS85
Pasquale Rullo	books/el/alba85/OrlandoRSS85
Domenico Saccà	books/el/alba85/OrlandoRSS85
Witold Staniszkis	books/el/alba85/OrlandoRSS85
Christoph Beierle	books/el/beierleP95/Beierle95
Henri Beringer	books/el/beierleP95/BeringerB95
Bruno De Backer	books/el/beierleP95/BeringerB95
Egon Börger	books/el/beierleP95/BorgerR95
Dean Rosenzweig	books/el/beierleP95/BorgerR95
Silvia Breitinger	books/el/beierleP95/BreitingerL95
Hendrik C. R. Lock	books/el/beierleP95/BreitingerL95
Christoph Brzoska	books/el/beierleP95/BrzoskaS95
Karl Schäfer	books/el/beierleP95/BrzoskaS95
Wolfram Burgard	books/el/beierleP95/Burgard95
Armin B. Cremers	books/el/beierleP95/CremersLR95
Thomas Lemke	books/el/beierleP95/CremersLR95
Mechthild Rohen	books/el/beierleP95/CremersLR95
Enrico Denti	books/el/beierleP95/DentiNOZ95
Antonio Natali	books/el/beierleP95/DentiNOZ95
Andrea Omicini	books/el/beierleP95/DentiNOZ95
Francesco Zanichelli	books/el/beierleP95/DentiNOZ95
Hervé Gallaire	books/el/beierleP95/Gallaire95
Gregor Meyer	books/el/beierleP95/Meyer95
Lutz Plümer	books/el/beierleP95/Plumer95
Jürgen Sauer	books/el/beierleP95/Sauer95
Peter Schachte	books/el/beierleP95/SchachteS95
Georges Saab	books/el/beierleP95/SchachteS95
Leon Sterling	books/el/beierleP95/SterlingS95
Venkatesh Srinivasan	books/el/beierleP95/SterlingS95
Antonio Albano	books/el/ceri83/AlbanoO83
Renzo Orsini	books/el/ceri83/AlbanoO83
Valeria De Antonellis	books/el/ceri83/AntonellisD83
G. Barbara Demo	books/el/ceri83/AntonellisD83
Paolo Atzeni	books/el/ceri83/AtzeniBCALVZ83
Carlo Batini	books/el/ceri83/AtzeniBCALVZ83
Enzo Carboni	books/el/ceri83/AtzeniBCALVZ83
Valeria De Antonellis	books/el/ceri83/AtzeniBCALVZ83
Maurizio Lenzerini	books/el/ceri83/AtzeniBCALVZ83
Fulvio Villanelli	books/el/ceri83/AtzeniBCALVZ83
Bruna Zonta	books/el/ceri83/AtzeniBCALVZ83
Carlo Batini	books/el/ceri83/BatiniLM83
Maurizio Lenzerini	books/el/ceri83/BatiniLM83
Marina Moscarini	books/el/ceri83/BatiniLM83
P. Bertaina	books/el/ceri83/BertainaLG83
Antonio Di Leva	books/el/ceri83/BertainaLG83
Piercarlo Giolito	books/el/ceri83/BertainaLG83
Flavio Bonfatti	books/el/ceri83/BonfattiMT83
Dario Maio	books/el/ceri83/BonfattiMT83
Paolo Tiberio	books/el/ceri83/BonfattiMT83
Giampio Bracchi	books/el/ceri83/BracchiCP83
Stefano Ceri	books/el/ceri83/BracchiCP83
Giuseppe Pelagatti	books/el/ceri83/BracchiCP83
U. Bussolati	books/el/ceri83/BussolatiCAZ83
Stefano Ceri	books/el/ceri83/BussolatiCAZ83
Valeria De Antonellis	books/el/ceri83/BussolatiCAZ83
Bruna Zonta	books/el/ceri83/BussolatiCAZ83
Stefano Ceri	books/el/ceri83/Ceri83
Marco Colombetti	books/el/ceri83/ColombettiGS83
Giovanni Guida	books/el/ceri83/ColombettiGS83
Marco Somalvico	books/el/ceri83/ColombettiGS83
Witold Staniszkis	books/el/ceri83/StaniszkisSMM83
Domenico Saccà	books/el/ceri83/StaniszkisSMM83
F. Manfredi	books/el/ceri83/StaniszkisSMM83
A. Mecchia	books/el/ceri83/StaniszkisSMM83
Alfred V. Aho	books/el/leeuwen90/Aho90
Krzysztof R. Apt	books/el/leeuwen90/Apt90
Hendrik Pieter Barendregt	books/el/leeuwen90/Barendregt90
Jean Berstel	books/el/leeuwen90/BerstelB90
Luc Boasson	books/el/leeuwen90/BerstelB90
Peter van Emde Boas	books/el/leeuwen90/Boas90
Ravi B. Boppana	books/el/leeuwen90/BoppanaS90
Michael Sipser	books/el/leeuwen90/BoppanaS90
Bruno Courcelle	books/el/leeuwen90/Courcelle90
Bruno Courcelle	books/el/leeuwen90/Courcelle90a
Patrick Cousot	books/el/leeuwen90/Cousot90
Nachum Dershowitz	books/el/leeuwen90/DershowitzJ90
Jean-Pierre Jouannaud	books/el/leeuwen90/DershowitzJ90
E. Allen Emerson	books/el/leeuwen90/Emerson90
Carl A. Gunter	books/el/leeuwen90/GunterS90
Dana S. Scott	books/el/leeuwen90/GunterS90
David S. Johnson	books/el/leeuwen90/Johnson90
Paris C. Kanellakis	books/el/leeuwen90/Kanellakis90
Richard M. Karp	books/el/leeuwen90/KarpR90
Vijaya Ramachandran	books/el/leeuwen90/KarpR90
Dexter Kozen	books/el/leeuwen90/KozenT90
Jerzy Tiuryn	books/el/leeuwen90/KozenT90
Leslie Lamport	books/el/leeuwen90/LamportL90
Nancy A. Lynch	books/el/leeuwen90/LamportL90
Jan van Leeuwen	books/el/leeuwen90/Leeuwen90
Thomas Lengauer	books/el/leeuwen90/Lengauer90
Arjen K. Lenstra	books/el/leeuwen90/LenstraL90
Hendrik W. Lenstra Jr.	books/el/leeuwen90/LenstraL90
Ming Li	books/el/leeuwen90/LiV90
Paul M. B. Vitányi	books/el/leeuwen90/LiV90
Kurt Mehlhorn	books/el/leeuwen90/MehlhornT90
Athanasios K. Tsakalidis	books/el/leeuwen90/MehlhornT90
Robin Milner	books/el/leeuwen90/Milner90
John C. Mitchell	books/el/leeuwen90/Mitchell90
Peter D. Mosses	books/el/leeuwen90/Mosses90
Dominique Perrin	books/el/leeuwen90/Perrin90
Nicholas Pippenger	books/el/leeuwen90/Pippenger90
Ronald L. Rivest	books/el/leeuwen90/Rivest90
Arto Salomaa	books/el/leeuwen90/Salomaa90
Jacob T. Schwartz	books/el/leeuwen90/SchwartzS90
Micha Sharir	books/el/leeuwen90/SchwartzS90
Joel I. Seiferas	books/el/leeuwen90/Seiferas90
Volker Strassen	books/el/leeuwen90/Strassen90
Wolfgang Thomas	books/el/leeuwen90/Thomas90
Leslie G. Valiant	books/el/leeuwen90/Valiant90
Jeffrey Scott Vitter	books/el/leeuwen90/VitterF90
Philippe Flajolet	books/el/leeuwen90/VitterF90
Martin Wirsing	books/el/leeuwen90/Wirsing90
F. Frances Yao	books/el/leeuwen90/Yao90
Philippe Aigrain	books/el/treeauto1992/AigrainN92
Maurice Nivat	books/el/treeauto1992/AigrainN92
André Arnold	books/el/treeauto1992/ArnoldN92
Damian Niwinski	books/el/treeauto1992/ArnoldN92
Paola Bonizzoni	books/el/treeauto1992/BonizzoniMPS92
Giancarlo Mauri	books/el/treeauto1992/BonizzoniMPS92
Giovanni Pighizzini	books/el/treeauto1992/BonizzoniMPS92
Nicoletta Sabadini	books/el/treeauto1992/BonizzoniMPS92
Bruno Courcelle	books/el/treeauto1992/Courcelle92
Max Dauchet	books/el/treeauto1992/DauchetT92
Sophie Tison	books/el/treeauto1992/DauchetT92
Zoltán Fülöp	books/el/treeauto1992/FulopV92
Sándor Vágvölgyi	books/el/treeauto1992/FulopV92
Jean H. Gallier	books/el/treeauto1992/Gallier92
Martin Große-Rhode	books/el/treeauto1992/Grosse-RhodeD92
Christian Dimitrovici	books/el/treeauto1992/Grosse-RhodeD92
Irène Guessarian	books/el/treeauto1992/Guessarian92
Aravind K. Joshi	books/el/treeauto1992/JoshiS92
Yves Schabes	books/el/treeauto1992/JoshiS92
Igor Litovsky	books/el/treeauto1992/LitovskyM92
Yves Métivier	books/el/treeauto1992/LitovskyM92
Maurice Nivat	books/el/treeauto1992/Nivat92
Andreas Podelski	books/el/treeauto1992/Podelski92
Jean-Claude Raoult	books/el/treeauto1992/Raoult92
Ahmed Saoudi	books/el/treeauto1992/Saoudi92
Ahmed Saoudi	books/el/treeauto1992/SaoudiB92
Paola Bonizzoni	books/el/treeauto1992/SaoudiB92
Detlef Seese	books/el/treeauto1992/Seese92
Helmut Seidl	books/el/treeauto1992/Seidl92
I. Simon	books/el/treeauto1992/Simon92
Magnus Steinby	books/el/treeauto1992/Steinby92
Egon Börger	books/el/Borger1989
Tzay Y. Young	books/el/YoungC74
Thomas W. Calvert	books/el/YoungC74
Bertrand Meyer	books/ph/Meyer78
Claude Baudoin	books/ph/Meyer78
Bertrand Meyer	books/ph/Meyer84
Claude Baudoin	books/ph/Meyer84
Clifford Stoll	books/fischer/Stoll02
Benoit Mandelbrot	books/fm/Mandelbrot77
Manfred Schroeder	books/fm/Schroeder91
M. R. Garey	books/fm/GareyJ79
David S. Johnson	books/fm/GareyJ79
A. Stewart Fotheringham	books/ft/FotheringhamR94
Peter A. Rogerson	books/ft/FotheringhamR94
Benjamin M. Brosgol	books/garland/Brosgol73
Mark R. Brown	books/garland/Brown77
Jeffrey P. Buzen	books/garland/Buzen71
Robert Cartwright	books/garland/Cartwright76
Clark A. Crane	books/garland/Crane72
Henry Gouraud	books/garland/Gouraud71
C. Cordell Green	books/garland/Green69
Michel Hack	books/garland/Hack75
Rajendra K. Jain	books/garland/Jain78
James R. Meehan	books/garland/Meehan76
Charles Russell Minter	books/garland/Minter76
James G. Mitchell	books/garland/Mitchell70
Robert C. Moore	books/garland/Moore75
Susan S. Owicki	books/garland/Owicki75
Vaughan R. Pratt	books/garland/Pratt72
Lawrence G. Roberts	books/garland/Roberts63
Edwin H. Satterthwaite	books/garland/Satterthwaite75
Robert Sedgewick	books/garland/Sedgewick75
Annie W. Shum	books/garland/Shum76
Thomas A. Standish	books/garland/Standish67
Ivan E. Sutherland	books/garland/Sutherland63
Norihisa Suzuki	books/garland/Suzuki76
Ben Wegbreit	books/garland/Wegbreit70
John D. Wick	books/garland/Wick75
Robert Wilensky	books/garland/Wilensky78
Dan E. Willard	books/garland/Willard78
William A. Woods	books/garland/Woods67
David Y. Y. Yun	books/garland/Yun73
B. S. Everitt	books/halsted/Everitt93
Bertrand Meyer	books/hanser/Meyer90
Bertrand Meyer	books/hanser/Meyer95
Jean H. Gallier	books/harper/Gallier86
William M. Waite	books/harper/WaiteC1993
Lynn Robert Carter	books/harper/WaiteC1993
Antonio Camurri	books/harwood/miranda2000/Camurri00
Roger B. Dannenberg	books/harwood/miranda2000/Dannenberg00
Carlos Gustavo Guerra	books/harwood/miranda2000/Guerra00
Simon Holland	books/harwood/miranda2000/Holland00
Alan Marsden	books/harwood/miranda2000/Marsden00
Eduardo Reck Miranda	books/harwood/miranda2000/Miranda00
François Pachet	books/harwood/miranda2000/Pachet00
Pierre-Yves Rolland	books/harwood/miranda2000/RolandG00
Jean-Gabriel Ganascia	books/harwood/miranda2000/RolandG00
Robert Rowe	books/harwood/miranda2000/Rowe00
Petri Toiviainen	books/harwood/miranda2000/Toiviainen00
Gerhard Widmer	books/harwood/miranda2000/Widmer00
Geraint A. Wiggins	books/harwood/miranda2000/WigginsS00
Alan Smaill	books/harwood/miranda2000/WigginsS00
Matt Smith	books/harwood/miranda2000/Smith00
Witold Abramowicz	books/idea/becker2003/AbramowiczP03
Jakub Piskorski	books/idea/becker2003/AbramowiczP03
Juan M. Ale	books/idea/becker2003/AleE03
Mauricio Minuto Espil	books/idea/becker2003/AleE03
Abraham Alvarez	books/idea/becker2003/AlvarezA03
Youssef Amghar	books/idea/becker2003/AlvarezA03
Richard Chbeir	books/idea/becker2003/ChbeirAF03
Youssef Amghar	books/idea/becker2003/ChbeirAF03
André Flory	books/idea/becker2003/ChbeirAF03
Yangjun Chen	books/idea/becker2003/Chen03
Yangjun Chen	books/idea/becker2003/ChenH03
Gerald Huck	books/idea/becker2003/ChenH03
Dolores Cuadra Fernández	books/idea/becker2003/FernandezFG03
Paloma Martínez Fernández	books/idea/becker2003/FernandezFG03
Elena Castro Galán	books/idea/becker2003/FernandezFG03
Gianluigi Greco	books/idea/becker2003/GrecoGZ03
Sergio Greco	books/idea/becker2003/GrecoGZ03
Ester Zumpano	books/idea/becker2003/GrecoGZ03
Virpi Lyytikäinen	books/idea/becker2003/LyytikainenTS03
Pasi Tiitinen	books/idea/becker2003/LyytikainenTS03
Airi Salminen	books/idea/becker2003/LyytikainenTS03
Ido Millet	books/idea/becker2003/Millet03
José Francisco Aldana Montes	books/idea/becker2003/MontesLVG03
Antonio C. Gomez Lora	books/idea/becker2003/MontesLVG03
Nathalie Moreno Vergara	books/idea/becker2003/MontesLVG03
María del Mar Roldán García	books/idea/becker2003/MontesLVG03
Ulrich Schiel	books/idea/becker2003/SchielS03
Ianna M. S. F. de Sousa	books/idea/becker2003/SchielS03
Robert A. Schultz	books/idea/becker2003/Schultz03
Altigran Soares da Silva	books/idea/becker2003/SilvaCVLR03
Pável Calado	books/idea/becker2003/SilvaCVLR03
Rodrigo C. Vieira	books/idea/becker2003/SilvaCVLR03
Alberto H. F. Laender	books/idea/becker2003/SilvaCVLR03
Berthier A. Ribeiro-Neto	books/idea/becker2003/SilvaCVLR03
Saliha Smadhi	books/idea/becker2003/Smadhi03
David Taniar	books/idea/becker2003/TaniarRS03
J. Wenny Rahayu	books/idea/becker2003/TaniarRS03
Prakash Gaurav Srivastava	books/idea/becker2003/TaniarRS03
Aphrodite Tsalgatidou	books/idea/becker2003/TsalgatidouN03
Mara Nikolaidou	books/idea/becker2003/TsalgatidouN03
Manuel A. Serrano	books/idea/becker2003/SerranoCP03
Coral Calero	books/idea/becker2003/SerranoCP03
Mario Piattini	books/idea/becker2003/SerranoCP03
Juan M. Ale	books/idea/doornR02/AleE02
Mauricio Minuto Espil	books/idea/doornR02/AleE02
Karla A. V. Borges	books/idea/doornR02/BorgesDL02
Clodoveu A. Davis	books/idea/doornR02/BorgesDL02
Alberto H. F. Laender	books/idea/doornR02/BorgesDL02
Dolores Cuadra	books/idea/doornR02/CuandraNMCV02
Carlos Nieto	books/idea/doornR02/CuandraNMCV02
Paloma Martínez	books/idea/doornR02/CuandraNMCV02
Elena Castro	books/idea/doornR02/CuandraNMCV02
Manuel Velasco	books/idea/doornR02/CuandraNMCV02
Hendrik Decker	books/idea/doornR02/Decker02
Jorge Horacio Doorn	books/idea/doornR02/DoornRF02
Laura C. Rivero	books/idea/doornR02/DoornRF02
Viviana E. Ferraggine	books/idea/doornR02/DoornRF02
Sergio Greco	books/idea/doornR02/GrecoZ02
Ester Zumpano	books/idea/doornR02/GrecoZ02
José Francisco Aldana Montes	books/idea/doornR02/MontesVL02
Mariemma Inmaculada Yagüe del Valle	books/idea/doornR02/MontesVL02
Antonio C. Gomez Lora	books/idea/doornR02/MontesVL02
Jochen Rasch	books/idea/doornR02/RashK02
Hans-Joachim Klein	books/idea/doornR02/RashK02
Laura C. Rivero	books/idea/doornR02/RiveroDF02
Jorge Horacio Doorn	books/idea/doornR02/RiveroDF02
Viviana E. Ferraggine	books/idea/doornR02/RiveroDF02
Ulrich Schiel	books/idea/doornR02/Schiel02
Daniel Brandon	books/idea/encyclopedia2005/Brandon05c
El-Sayed Abou-Zeid	books/idea/encyclopedia2005/Abou-Zeid05
Jeffrey L. Brewer	books/idea/encyclopedia2005/Brewer05
El-Sayed Abou-Zeid	books/idea/encyclopedia2005/Abou-Zeid05a
David Bryde	books/idea/encyclopedia2005/BrydeP05
David Petie	books/idea/encyclopedia2005/BrydeP05
Ala Abu-Samaha	books/idea/encyclopedia2005/Abu-Samaha05
Daniel J. Buehrer	books/idea/encyclopedia2005/Buehrer05
Jan Achterbergh	books/idea/encyclopedia2005/Achterbergh05
Chris Kimble	books/idea/encyclopedia2005/KimbleH05
Paul Hildreth	books/idea/encyclopedia2005/KimbleH05
Dohoon Kim	books/idea/encyclopedia2005/Kim05
Jan Achterbergh	books/idea/encyclopedia2005/Achterbergh05a
André Carlos Ponce Leon Ferreira de Carvalho	books/idea/encyclopedia2005/CarvalhoBL05
Antônio de Pádua Braga	books/idea/encyclopedia2005/CarvalhoBL05
Teresa Bernarda Ludermir	books/idea/encyclopedia2005/CarvalhoBL05
Frédéric Adam	books/idea/encyclopedia2005/AdamP05
Jean-Charles Pomerol	books/idea/encyclopedia2005/AdamP05
Marly Monteiro de Carvalho	books/idea/encyclopedia2005/CarvalhoLP05
Fernando José Barbin Laurindo	books/idea/encyclopedia2005/CarvalhoLP05
Marcelo Schneck de Paula Pessôa	books/idea/encyclopedia2005/CarvalhoLP05
Niki Aifanti	books/idea/encyclopedia2005/AifantiSGM05
Angel Domingo Sappa	books/idea/encyclopedia2005/AifantiSGM05
Nikos Grammalidis	books/idea/encyclopedia2005/AifantiSGM05
Sotiris Malassiotis	books/idea/encyclopedia2005/AifantiSGM05
Edilberto Casado	books/idea/encyclopedia2005/Casado05
Henry Aigbedo	books/idea/encyclopedia2005/Aigbedo05
Leandro Nunes de Castro	books/idea/encyclopedia2005/Castro05
Isola Ajiferuke	books/idea/encyclopedia2005/AjiferukeO05
Wole Olatokun	books/idea/encyclopedia2005/AjiferukeO05
Cathy Cavanaugh	books/idea/encyclopedia2005/Cavanaugh05
Khamis Al-Gharbi	books/idea/encyclopedia2005/Al-GharbiK05
Abdulwahed Mohammed Khalfan	books/idea/encyclopedia2005/Al-GharbiK05
Terence Cavanaugh	books/idea/encyclopedia2005/Cavanaugh05a
Nabeel A. Y. Al-Qirim	books/idea/encyclopedia2005/Al-Qirim05
Claudia Cevenini	books/idea/encyclopedia2005/Cevenini05
Nabeel A. Y. Al-Qirim	books/idea/encyclopedia2005/Al-Qirim05a
Debasish Chakraborty	books/idea/encyclopedia2005/ChakrabortyCS05
Debasish Chakraborty	books/idea/encyclopedia2005/ChakrabortyCS05
Norio Shiratori	books/idea/encyclopedia2005/ChakrabortyCS05
Juan M. Ale	books/idea/encyclopedia2005/AleE05
Mauricio Minuto Espil	books/idea/encyclopedia2005/AleE05
Chi Kin Chan	books/idea/encyclopedia2005/Chan05
Mohammad Ali	books/idea/encyclopedia2005/AliAHS05
Christine Ashley	books/idea/encyclopedia2005/AliAHS05
M. Zahirul Huq	books/idea/encyclopedia2005/AliAHS05
Peter Kim Streatfield	books/idea/encyclopedia2005/AliAHS05
Yung-Kuan Chan	books/idea/encyclopedia2005/ChanC05
Chin-Chen Chang	books/idea/encyclopedia2005/ChanC05
Irena M. Ali	books/idea/encyclopedia2005/AliW05
Leoni Warne	books/idea/encyclopedia2005/AliW05
Susy S. Chan	books/idea/encyclopedia2005/ChanF05
Xiaowen Fang	books/idea/encyclopedia2005/ChanF05
Cesare Alippi	books/idea/encyclopedia2005/AlippiV05
Giovanni Vanini	books/idea/encyclopedia2005/AlippiV05
Yung-Kuan Chan	books/idea/encyclopedia2005/ChanHWC05
Yu-An Ho	books/idea/encyclopedia2005/ChanHWC05
Hsien-Chu Wu	books/idea/encyclopedia2005/ChanHWC05
Yen-Ping Chu	books/idea/encyclopedia2005/ChanHWC05
Eshaa M. Alkhalifa	books/idea/encyclopedia2005/Alkhalifa05
Hock Chuan Chan	books/idea/encyclopedia2005/ChanTT05
Bernard C. Y. Tan	books/idea/encyclopedia2005/ChanTT05
Wei-Ping Tan	books/idea/encyclopedia2005/ChanTT05
Kirk St. Amant	books/idea/encyclopedia2005/Amant05
Jae-Woo Chang	books/idea/encyclopedia2005/Chang05
Chandra S. Amaravadi	books/idea/encyclopedia2005/Amaravadi05
Damianos Chatziantoniou	books/idea/encyclopedia2005/ChatziantoniouD05
George Doukidis	books/idea/encyclopedia2005/ChatziantoniouD05
Grigoris Antoniou	books/idea/encyclopedia2005/AntoniouCP05
Vassilis Christophides	books/idea/encyclopedia2005/AntoniouCP05
Dimitris Plexousakis	books/idea/encyclopedia2005/AntoniouCP05
Richard Chbeir	books/idea/encyclopedia2005/ChbeirY05
Kokou Yétongnon	books/idea/encyclopedia2005/ChbeirY05
Ari-Veikko Anttiroiko	books/idea/encyclopedia2005/Anttiroiko05
Yangjun Chen	books/idea/encyclopedia2005/Chen05
Ari-Veikko Anttiroiko	books/idea/encyclopedia2005/Anttiroiko05a
Jason C. H. Chen	books/idea/encyclopedia2005/ChenHS05
Robert W. Holt	books/idea/encyclopedia2005/ChenHS05
D. Bruce Sun	books/idea/encyclopedia2005/ChenHS05
Norman P. Archer	books/idea/encyclopedia2005/Archer05
Yining Chen	books/idea/encyclopedia2005/ChenL05
Hao Lou	books/idea/encyclopedia2005/ChenL05
John M. Artz	books/idea/encyclopedia2005/Artz05
Sherry Y. Chen	books/idea/encyclopedia2005/ChenL05a
Xiaohui Liu	books/idea/encyclopedia2005/ChenL05a
John M. Artz	books/idea/encyclopedia2005/Artz05a
Rung Ching Chen	books/idea/encyclopedia2005/ChenTH05
Ming Yung Tsai	books/idea/encyclopedia2005/ChenTH05
Chung Hsun Hsieh	books/idea/encyclopedia2005/ChenTH05
Ali Arya	books/idea/encyclopedia2005/Arya05
Ye-Sho Chen	books/idea/encyclopedia2005/ChenZJ05
Bin Zhang	books/idea/encyclopedia2005/ChenZJ05
Bob Justis	books/idea/encyclopedia2005/ChenZJ05
Petek Askar	books/idea/encyclopedia2005/AskarH05
Ugur Halici	books/idea/encyclopedia2005/AskarH05
Ye-Sho Chen	books/idea/encyclopedia2005/ChenZJ05a
Bin Zhang	books/idea/encyclopedia2005/ChenZJ05a
Bob Justis	books/idea/encyclopedia2005/ChenZJ05a
Davood Askarany	books/idea/encyclopedia2005/Askarany05
Ai Cheo	books/idea/encyclopedia2005/Cheo05
Len Asprey	books/idea/encyclopedia2005/Asprey05
Amita Goyal Chin	books/idea/encyclopedia2005/Chin05
Len Asprey	books/idea/encyclopedia2005/AspreyM05
Michael Middleton	books/idea/encyclopedia2005/AspreyM05
Tzu-Chuan Chou	books/idea/encyclopedia2005/ChouDP05
Robert G. Dyson	books/idea/encyclopedia2005/ChouDP05
Philip L. Powell	books/idea/encyclopedia2005/ChouDP05
Aybüke Aurum	books/idea/encyclopedia2005/Aurum05
Bishwajit Choudhary	books/idea/encyclopedia2005/Choudhary05
Anders Avdic	books/idea/encyclopedia2005/Avdic05
Ta-Tao Chuang	books/idea/encyclopedia2005/ChuangHZ05
Wayne W. Huang	books/idea/encyclopedia2005/ChuangHZ05
Yue (Jeff) Zhang	books/idea/encyclopedia2005/ChuangHZ05
Lerina Aversano	books/idea/encyclopedia2005/AversanoCL05
Gerardo Canfora	books/idea/encyclopedia2005/AversanoCL05
Andrea De Lucia	books/idea/encyclopedia2005/AversanoCL05
Geraldine Clarebout	books/idea/encyclopedia2005/ClareboutELEE05
Jan Elen	books/idea/encyclopedia2005/ClareboutELEE05
Joost Lowyck	books/idea/encyclopedia2005/ClareboutELEE05
Jef Van den Enden	books/idea/encyclopedia2005/ClareboutELEE05
Erwin Van den Ende	books/idea/encyclopedia2005/ClareboutELEE05
Tamara Babaian	books/idea/encyclopedia2005/Babaian05
Irvine Clarke III	books/idea/encyclopedia2005/ClarkeF05
Theresa Flaherty	books/idea/encyclopedia2005/ClarkeF05
Richard P. Bagozzi	books/idea/encyclopedia2005/BagozziD05
Utpal M. Dholakia	books/idea/encyclopedia2005/BagozziD05
Elayne W. Coakes	books/idea/encyclopedia2005/CoakesW05
Dianne Willis	books/idea/encyclopedia2005/CoakesW05
Susan A. Baim	books/idea/encyclopedia2005/Baim05
Leopoldo E. Colmenares	books/idea/encyclopedia2005/ColmenaresO05
Jim O. Otieno	books/idea/encyclopedia2005/ColmenaresO05
Valerie Baker	books/idea/encyclopedia2005/BakerC05
Tim Coltman	books/idea/encyclopedia2005/BakerC05
Andrés Coratella	books/idea/encyclopedia2005/CoratellaFHR05
Miguel Felder	books/idea/encyclopedia2005/CoratellaFHR05
Roberto Hirsch	books/idea/encyclopedia2005/CoratellaFHR05
Eduardo Rodríguez	books/idea/encyclopedia2005/CoratellaFHR05
David A. Banks	books/idea/encyclopedia2005/Banks05
Marion Cottingham	books/idea/encyclopedia2005/Cottingham05
José María Cavero Barca	books/idea/encyclopedia2005/BarcaMVM05
Esperanza Marcos Martínez	books/idea/encyclopedia2005/BarcaMVM05
Mario Piattini	books/idea/encyclopedia2005/BarcaMVM05
Adolfo Sanchez de Miguel	books/idea/encyclopedia2005/BarcaMVM05
Ron Craig	books/idea/encyclopedia2005/Craig05
Stuart J. Barnes	books/idea/encyclopedia2005/Barnes05
Martin D. Crossland	books/idea/encyclopedia2005/Crossland05
Robert Barone	books/idea/encyclopedia2005/Barone05
Dolores Cuadra	books/idea/encyclopedia2005/CuadraMC05
Paloma Martínez	books/idea/encyclopedia2005/CuadraMC05
Elena Castro	books/idea/encyclopedia2005/CuadraMC05
Nicholas Beaumont	books/idea/encyclopedia2005/Beaumont05
Haydee M. Cuevas	books/idea/encyclopedia2005/CuevasFSB05
Stephen M. Fiore	books/idea/encyclopedia2005/CuevasFSB05
Eduardo Salas	books/idea/encyclopedia2005/CuevasFSB05
Clint A. Bowers	books/idea/encyclopedia2005/CuevasFSB05
Shirley Ann Becker	books/idea/encyclopedia2005/Becker05
Maria Manuela Cunha	books/idea/encyclopedia2005/CunhaP05
Goran D. Putnik	books/idea/encyclopedia2005/CunhaP05
Shirley Ann Becker	books/idea/encyclopedia2005/Becker05a
Luiz A. DaSilva	books/idea/encyclopedia2005/DaSilva05
Rezaul Begg	books/idea/encyclopedia2005/Begg05
Darren Dalcher	books/idea/encyclopedia2005/Dalcher05
Catherine M. Beise	books/idea/encyclopedia2005/BeiseMMW05
Janette Moody	books/idea/encyclopedia2005/BeiseMMW05
Martha E. Myers	books/idea/encyclopedia2005/BeiseMMW05
Amy B. Woszczynski	books/idea/encyclopedia2005/BeiseMMW05
Olena Daly	books/idea/encyclopedia2005/DalyT05
David Taniar	books/idea/encyclopedia2005/DalyT05
France Belanger	books/idea/encyclopedia2005/Belanger05
Antonios Danalis	books/idea/encyclopedia2005/Danalis05
Erik Beulen	books/idea/encyclopedia2005/Beulen05
Farhad Daneshgar	books/idea/encyclopedia2005/Daneshgar05
Bernard Blandin	books/idea/encyclopedia2005/Blandin05
Lei Dang	books/idea/encyclopedia2005/DangE05
Suzanne M. Embury	books/idea/encyclopedia2005/DangE05
Pieter J. Blignaut	books/idea/encyclopedia2005/BlignautBMT05
Andries J. Burger	books/idea/encyclopedia2005/BlignautBMT05
Theo McDonald	books/idea/encyclopedia2005/BlignautBMT05
